,University,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2442,SCIENCES PO PARIS,48.85389775,2.32902123126581,K+K Hotel Cayré Paris,48.85540812279483,2.325459122657776,Hotel
2443,SCIENCES PO PARIS,48.85389775,2.32902123126581,Emporio Armani Caffé,48.85368036324045,2.332577705383301,Italian Restaurant
2444,SCIENCES PO PARIS,48.85389775,2.32902123126581,Le Plongeoir,48.85153069784684,2.327946120079951,Tea Room
2445,SCIENCES PO PARIS,48.85389775,2.32902123126581,Lupicia,48.85469476698068,2.3335834588292013,Tea Room
2446,SCIENCES PO PARIS,48.85389775,2.32902123126581,Ladurée,48.85553695232366,2.3341012001037598,Dessert Shop
2447,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Budnikowsky,53.56796279031677,9.980431045786094,Drugstore
2448,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Hindukusch,53.567973,9.981651,Afghan Restaurant
2449,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Abaton,53.567641412407056,9.981845059440579,Indie Movie Theater
2450,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Andere Welten,53.567289607613596,9.980848082805128,Bookstore
2451,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Gute Köpfe,53.56872353399366,9.97984742368701,Salon / Barbershop
2452,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Eiscafé La Veneziana,53.56774796989517,9.981704362570113,Ice Cream Shop
2453,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Diggi Smalls,53.569512,9.979548,Middle Eastern Restaurant
2454,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Falafel Haus,53.56604166918637,9.982109208728062,Falafel Restaurant
2455,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Restauranz Békaa,53.56503778684365,9.977755368765745,Middle Eastern Restaurant
2456,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Otto's Burger,53.56855315412604,9.983142069947604,Burger Joint
2457,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Spiesserei,53.56534092291712,9.983129492939364,Mediterranean Restaurant
2458,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,La Mirabelle,53.5650502804602,9.98022677541147,French Restaurant
2459,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,So Na Mu,53.56779876302029,9.98040707126037,Korean Restaurant
2460,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Pony Bar,53.567644415709076,9.98244717639109,Café
2461,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Arkadasch,53.56800787967013,9.98200462266775,Turkish Restaurant
2462,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,1337LAB,53.56600567419334,9.97582149849367,Café
2463,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Hanse Beans,53.565298,9.983581,Coffee Shop
2464,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Mandelmehl & Zuckerei,53.56961903180254,9.98241955871681,Dessert Shop
2465,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Café Leonar,53.56969012174519,9.984371729694454,Café
2466,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Belmondo,53.566083,9.979151,Italian Restaurant
2467,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Cafe Backwahn,53.569535006585625,9.979297908574749,Café
2468,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Karens Konditorei,53.57100612838269,9.976985516675416,Bakery
2469,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Golden Temple Teehaus,53.56486873817241,9.983595983596958,Tea Room
2470,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Peking-Enten-Haus,53.56557109334134,9.97740760139672,Chinese Restaurant
2471,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Abaton Bistro,53.56773504540619,9.981719017061508,Café
2472,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,L'Espresso Bar,53.56943814373536,9.98402119256755,Italian Restaurant
2473,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Zum tanzenden Einhorn,53.56416999353859,9.983388485659965,Taverna
2474,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Der Etrusker,53.569309473898066,9.983879790812816,Italian Restaurant
2475,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Balutschi,53.56567908040845,9.982521139255384,Indian Restaurant
2476,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Hadley's,53.57039098553741,9.976828290933552,Breakfast Spot
2477,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,elbfood,53.57121155520216,9.980932666804648,Restaurant
2478,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Karlsons,53.571302,9.980834,Scandinavian Restaurant
2479,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Keyf Lounge,53.56972619958898,9.979212278871863,Hookah Bar
2480,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Rosenhof,53.563289221988356,9.981333199433656,Restaurant
2481,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Logo,53.56455325833193,9.983842750519155,Rock Club
2482,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Schanzenkino,53.56475464493552,9.972177410167143,Indie Movie Theater
2483,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Rucola e Parma,53.56987408431917,9.975224199264021,Italian Restaurant
2484,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Gopalam,53.57086496537005,9.978391478569911,Indian Restaurant
2485,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Pizzeria am Schlump,53.56848541688854,9.972269796512046,Pizza Place
2486,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,Café Pastelaria,53.57081175638082,9.9786850551015,Café
2487,UNIVERSITÄT HAMBURG,53.56712515,9.978217217223099,SV Polizei Hamburg,53.565152526466214,9.972882270812988,Soccer Field
2488,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Hof van Liere,51.222955845511166,4.410248712122177,Historic Site
2489,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Vandoag is 't,51.222130622098796,4.411100228622432,Coffee Shop
2490,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Papa Jos,51.222459571013,4.408575734543131,Bar
2491,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Maison Tartine,51.221703,4.4049964,Sandwich Place
2492,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Jean-Pierre,51.22327227149117,4.4114301843482675,Sandwich Place
2493,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Cuperus Coffee,51.22505205527133,4.408744991261307,Coffee Shop
2494,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Normo,51.22252670787801,4.404276879604891,Coffee Shop
2495,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Super Soep,51.22509292620834,4.408200246885311,Soup Place
2496,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Clodette,51.22514639794881,4.40992868858973,Bar
2497,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,ViaVia Joker Reiscafé,51.22146228184492,4.404522088976428,Bistro
2498,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Koffieklap,51.22438159437508,4.404371699078329,Coffee Shop
2499,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Super Natural Food,51.22179870467195,4.405043813677562,Asian Restaurant
2500,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Kool & Zo,51.222144032327414,4.411022731079286,Salad Place
2501,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Café De Zwaan,51.221245631389415,4.404617278100098,Bar
2502,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Hendrik Consienceplein,51.22103608246193,4.40418010790557,Plaza
2503,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Satay,51.2212,4.40427,Asian Restaurant
2504,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Simply Emily,51.22117812244858,4.404444882150964,Soup Place
2505,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Klimax,51.22397449836304,4.407107756045803,Bar
2506,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Hotel Franq,51.220933430503244,4.406109756388584,Hotel
2507,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Muziekcafé De Kroeg,51.22133725450235,4.404713260743977,Bar
2508,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Tong Mein,51.22123589545543,4.404581745488054,Chinese Restaurant
2509,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Schnitzel,51.225187455457785,4.409498741966081,Restaurant
2510,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Récollets,51.22338989120941,4.40341662669633,Vegetarian / Vegan Restaurant
2511,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Goesting,51.225242158033744,4.405090902146416,Soup Place
2512,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,De Jean,51.22188630267974,4.413079999779883,Friterie
2513,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Café De Prof,51.223585864953286,4.411547558371705,Bar
2514,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Frituur de Smulpaep,51.224928,4.407705,Friterie
2515,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Dogma Cocktails,51.22114647843799,4.402854277962921,Cocktail Bar
2516,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Stadswaag,51.22393703613439,4.407083732152554,Plaza
2517,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Bar Buenos Aires,51.22367960234628,4.403353035449982,Empanada Restaurant
2518,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,De Nonius,51.22207167316586,4.413422838028185,Sandwich Place
2519,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Hart,51.222293130072615,4.404510956715342,Breakfast Spot
2520,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Cuperus,51.219755154473866,4.40534468009446,Coffee Shop
2521,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,De Godevaart,51.2205273554904,4.405628714636851,French Restaurant
2522,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Marché-Couverts,51.22323704770704,4.402718251718127,French Restaurant
2523,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Café De Kat,51.22150917465271,4.403735483094422,Pub
2524,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Kori,51.222413883100174,4.408784391796399,Salad Place
2525,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,The Highlander,51.22395597494789,4.406989437072253,Pub
2526,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,TAKEOFFANTWERP_,51.22418259006327,4.41207939494229,Coffee Shop
2527,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Bezemsteeltje,51.22494077147525,4.4074542918462525,Bar
2528,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Hotel Julien,51.22028465382873,4.403871907689068,Hotel
2529,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Gojo,51.22191411772354,4.404964467892274,Ethiopian Restaurant
2530,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Coffeelabs,51.218907518024736,4.408302381926603,Coffee Shop
2531,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,De Schacht,51.22056399357843,4.409892008864957,Bar
2532,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,The Chocolate Box,51.22113322957351,4.403365039608718,Tea Room
2533,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Restaurant Nathan,51.223127849853,4.402728558710872,Belgian Restaurant
2534,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Kassa 4,51.22180400356724,4.413620267794947,Pub
2535,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,De Groene Waterman,51.22164951794753,4.402729143969631,Bookstore
2536,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,Barracuda,51.22206436708787,4.4134265557326895,Bar
2537,UNIVERSITY OF ANTWERP,51.2228097,4.4080430999999995,House of Brows,51.22689091448523,4.4077788465113805,Cosmetics Shop
2538,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Konak,52.627296760993765,-1.1196927488202395,Turkish Restaurant
2539,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Madison's,52.62754117449203,-1.120012253130824,Ice Cream Shop
2540,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,The Old Horse,52.624664630002286,-1.1155566034203925,Pub
2541,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,De Montfort Hall,52.62503196715733,-1.122063572502592,Concert Hall
2542,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,The Marquis Wellington,52.62755847762691,-1.1201470634969375,Gastropub
2543,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Victoria Park,52.622591119361864,-1.1194038391113281,Park
2544,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Kobe Sizzlers,52.629512,-1.123262,Steakhouse
2545,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Heavenly Desserts,52.62741357287034,-1.1198349699098133,Dessert Shop
2546,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,The Lansdowne,52.628269531345936,-1.1213386281269377,Bar
2547,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Oggi,52.627135,-1.119618,Italian Restaurant
2548,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,The Loaded Dog,52.62716143091718,-1.1191195249557495,Pub
2549,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Shimla Pinks,52.629799,-1.123569,Indian Restaurant
2550,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Belmont Hotel Leicester,52.628456675373485,-1.1235779045445229,Hotel
2551,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Sainsbury's Local,52.62716995,-1.11888567,Convenience Store
2552,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Subway,52.62553979215127,-1.1276880559120963,Sandwich Place
2553,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Domino's Pizza,52.626937537288214,-1.1187599582838175,Pizza Place
2554,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Costa Coffee,52.63003034628078,-1.1241043073178576,Coffee Shop
2555,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Yoko's Steak House,52.627821231923576,-1.1196304917513917,Steakhouse
2556,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,6Degrees Coffee House,52.628092,-1.120716,Café
2557,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,More,52.62988853914402,-1.1236897004581468,Restaurant
2558,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,AJ's Burgers and Kebabs,52.62787958387269,-1.1170724427498244,Food Truck
2559,UNIVERSITY OF LEICESTER,52.62608910000001,-1.12075501831442,Jimmys Killer Prawns,52.630129,-1.123833,Seafood Restaurant
2560,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Falmer Bar,50.86480692491054,-0.08865484775010544,Nightclub
2561,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Falmer Sports Complex,50.86789957289102,-0.0808054437403264,Gym / Fitness Center
2562,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Arts Piazza Cafe,50.86600822776235,-0.08827686309814453,Coffee Shop
2563,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Dhaba Cafe,50.86675307094459,-0.0885772705078125,Café
2564,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Jubilee Café☕️,50.866475698715355,-0.08902197302123788,Café
2565,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,IDS Cafe Bar,50.86586491037563,-0.08973431844328202,Bar
2566,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Library Cafe,50.86549340003087,-0.08910455755571366,Café
2567,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Room 76,50.86516885405156,-0.08903390560003617,Café
2568,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Students' Union Shop,50.86479657208682,-0.0885916537545246,Grocery Store
2569,UNIVERSITY OF SUSSEX,50.8679557,-0.0877856162543815,Cafe Direct,50.86452188839135,-0.0835350111688924,Café
2570,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Loetje Zuidas,52.335568346931055,4.869106566703112,Restaurant
2571,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Coolblue,52.33668900676497,4.870219593308652,Electronics Store
2572,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Sushilee,52.336184,4.869698,Japanese Restaurant
2573,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Clubsportive,52.336733,4.872198,Gym
2574,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Siam Corner,52.33711790478303,4.871556594639996,Thai Restaurant
2575,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Gustav Gym,52.33631386155812,4.869881264520547,Gym / Fitness Center
2576,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Market 33,52.33724756304655,4.871513462208411,Food Court
2577,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Starbucks,52.3365,4.870368,Coffee Shop
2578,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Hortus Botanicus Vrije Universiteit,52.33271388284132,4.860511120847748,Botanical Garden
2579,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Mizu Bar,52.33688201929487,4.871484900695919,Sushi Restaurant
2580,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,SLA (Zuidas),52.33735046388008,4.87117514919297,Salad Place
2581,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,SC Buitenveldert,52.33586771460082,4.863981834130697,Soccer Field
2582,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Dagelijks Lekker,52.33734541494149,4.870189641284097,Breakfast Spot
2583,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Oliver's,52.33739073231174,4.870875188200097,Cocktail Bar
2584,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Bolenius,52.33602672649036,4.873447134351325,French Restaurant
2585,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Grizzl,52.337377,4.871554,Burger Joint
2586,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Mech Make & Take,52.336806985864044,4.870896060949625,Salad Place
2587,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Trattoria That's Amore @Market 33,52.337395,4.8712063,Italian Restaurant
2588,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Doppio,52.33393524450708,4.865481897982156,Coffee Shop
2589,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Albert Heijn,52.33640448245051,4.871765657701947,Supermarket
2590,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Albert Heijn to go,52.33524855342156,4.86019576480914,Convenience Store
2591,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Limon,52.33609852028364,4.8731197994437165,Restaurant
2592,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Hello Sushi,52.33734455381809,4.871242766879077,Sushi Restaurant
2593,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Symphony,52.3360126007297,4.873412117588933,Office
2594,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Grand Cafe Mahler,52.33671203572562,4.8619470250013554,Café
2595,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,The Basket,52.33394386081313,4.864546361101049,Gastropub
2596,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Spar University VU,52.33376752628314,4.865721097944059,Supermarket
2597,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Tramhalte A.J. Ernststraat,52.33146324561426,4.8688619699556135,Tram Station
2598,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Kenko Kitchen,52.33684556508503,4.871643916953478,Japanese Restaurant
2599,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,VU - Binnenplaats,52.33369098052375,4.865594886364112,Park
2600,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Deloitte Restaurant,52.337207,4.865457,Cafeteria
2601,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Sportcentrum VU,52.33490475170139,4.861826977500023,Gym
2602,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Fitness Zuidas,52.33188249108585,4.871598749351405,Gym / Fitness Center
2603,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Restaurant Vermaat AmsterdamUMC,52.33405685424805,4.860568523406982,Buffet
2604,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Nine,52.33758149271668,4.870769522859956,Restaurant
2605,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Salesforce Nederland,52.33676888128637,4.8618479344670655,IT Services
2606,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Bushalte VUmc,52.335248069996844,4.860439247509771,Bus Stop
2607,VRIJE UNIVERSITEIT AMSTERDAM,52.33418005,4.8669005498711195,Brasserie Poli VUmc,52.335357571303774,4.859894370953534,Coffee Shop
2608,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Музей оптики,59.944006,30.295497,Science Museum
2609,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Кулуар «Реставрация нравов»,59.943665361095995,30.296670803318793,Art Gallery
2610,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Стасов Отель,59.94064704442224,30.291560587656452,Bed & Breakfast
2611,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Solo Sokos Hotel Palace Bridge,59.9447803480641,30.2938407886839,Hotel
2612,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Spa Zone,59.944892884989564,30.29380883949548,Spa
2613,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Club EasyFit.ru,59.94488626818629,30.293814736435625,Gym / Fitness Center
2614,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Rumyantsev Garden (Румянцевский сад),59.93842395585356,30.292630672454834,Park
2615,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Старая Таможня / The Old Customs House,59.941799092872095,30.30325412750244,Comfort Food Restaurant
2616,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Дворик Факультета Психологии СПБГУ,59.94495362673925,30.29877921440729,College Quad
2617,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,LifeQuest,59.94486960122098,30.2923755586723,Arcade
2618,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Меншиковский дворец,59.93850603008872,30.295494321171454,Palace
2619,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Площадь Академика Сахарова,59.94356549336324,30.297562682253425,Plaza
2620,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Музей специй,59.940647,30.289564,Museum
2621,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Casa del Мясо,59.94347239840233,30.302819840391855,Steakhouse
2622,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Арт-мансарда 4'33'',59.94516449289976,30.292783187906267,Event Space
2623,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Студия «Мелодия»,59.94201594122559,30.289455927709536,Recording Studio
2624,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,СлондоНеба,59.94065526514318,30.290047201539906,Music Venue
2625,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Музей-квартира А. И. Куинджи,59.945415241548034,30.293647852652136,History Museum
2626,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Bellini,59.93933255502088,30.298224805180357,Italian Restaurant
2627,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Fitness House Plaza,59.944252330767036,30.303782028389787,Gym / Fitness Center
2628,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Hottabych,59.944881574868745,30.29240538356097,Hookah Bar
2629,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Club Lady Line.ru,59.94490667676846,30.29379711308355,Gym / Fitness Center
2630,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Здание Биржи,59.943537739001066,30.305372282248097,History Museum
2631,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Градъ Петровъ,59.94062691990525,30.302188118354657,German Restaurant
2632,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Dans Le Noir?,59.944700668074674,30.29407265782808,Gastropub
2633,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Культурный центр «Сердце»,59.94369812511245,30.29599298624187,Concert Hall
2634,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Mein Herz,59.93878607371571,30.29643506562043,Restaurant
2635,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,The Kunstkamera (Кунсткамера),59.94140685593296,30.303629858382322,Science Museum
2636,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Ресторанъ,59.94146294136706,30.303245725595172,Russian Restaurant
2637,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Актовый зал СПбГУ,59.94182413193075,30.29979836811059,Concert Hall
2638,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Zoological Museum (Зоологический музей РАН),59.94280572514915,30.305821377638132,Science Museum
2639,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Манеж Кадетского Корпуса,59.93955289044651,30.298220161809596,General Entertainment
2640,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,28 сезон DnN Fashion Week,59.93981759765567,30.297981155203296,Public Art
2641,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Дом университетской книги,59.9434701782188,30.29968213482477,Bookstore
2642,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Happy Lobster,59.94298917353361,30.289557933033457,Rock Club
2643,SAINT-PETERSBURG STATE UNIVERSITY,59.94186255,30.297260663863202,Garden Cafe,59.94489399248244,30.293910517917222,Café
